9.645247066371935851e-01,6.595465309093793138e-01,8.037865546019894447e-01
9.556489825829105333e-01,8.254867386833502074e-01,5.911640580300259185e-01
9.553738430292766370e-01,8.232604082822723157e-01,6.368575067953247126e-01
9.559521099893699692e-01,8.204016159717147927e-01,6.810597207246799067e-01
9.558049655012665902e-01,8.176422528216626961e-01,7.252168837983019589e-01
9.549920090935803962e-01,8.216548662988392149e-01,7.667029929920147202e-01
9.610391868718591857e-01,7.203617223337387410e-01,7.988912557089421496e-01
9.576356023708229026e-01,7.768531538389992219e-01,7.992093239962966278e-01
9.555068916482362118e-01,8.309682995574848574e-01,8.059049914264240222e-01
9.522061899844294075e-01,8.810974093629412307e-01,7.895028547265503516e-01
9.519426896093103885e-01,8.785138674802634995e-01,7.459793307978154209e-01
9.524162120335307735e-01,8.768888837459465346e-01,7.029355898523836910e-01
9.526072561734800770e-01,8.777049988275157366e-01,6.586143881155552826e-01
9.520724860443273707e-01,8.777751530836609417e-01,6.134883178286417715e-01
9.529698736322980146e-01,8.779513786180753732e-01,5.680507579571706378e-01
9.530713285254002187e-01,8.778288598564788492e-01,5.226300705797649604e-01
9.528319872071964181e-01,8.767228013222159166e-01,4.770031813213280736e-01
9.531402456970746728e-01,8.757597281566155134e-01,4.309627772048125749e-01
9.530180819679895388e-01,8.756229229304474115e-01,3.849623033144654038e-01
9.556007310001856103e-01,8.234929699027330186e-01,3.163712268742731593e-01
9.521219966678453606e-01,8.772269105163683633e-01,3.395568572114796013e-01
9.899028190911788316e-01,1.925091438866514404e-01,8.087434784277587330e-01
9.905751180919672993e-01,1.838181643626632944e-01,7.522110657156585445e-01
9.908468342821371566e-01,1.843245632538944301e-01,7.007707314418119005e-01
9.910972577813221829e-01,1.843806132602169023e-01,6.505805528968473528e-01
9.911443483212014627e-01,1.831548852622529588e-01,6.000194001642009667e-01
9.913619695175636126e-01,1.818456171916142394e-01,5.498475666339752710e-01
9.914443568305508769e-01,1.811445881468093377e-01,4.997860306818301401e-01
9.715899348452889939e-01,5.413588137369479414e-01,2.720668325962470324e-01
9.748022001675503700e-01,4.821925313050416939e-01,2.727087569673346534e-01
9.912264977770435248e-01,1.808222950958794095e-01,4.501765473602893919e-01
9.776757846385862871e-01,4.245835712068690149e-01,2.725560111427872134e-01
9.812308117072879865e-01,3.647868013032692369e-01,2.729540349532120769e-01
9.912995033936082834e-01,1.812311482718891031e-01,4.006985369731305147e-01
9.845531683957515767e-01,3.021473109937168888e-01,2.756087134483983236e-01
9.912642315155184569e-01,1.789264802690481992e-01,3.548156826880375925e-01
9.880000122528995732e-01,2.396192706316346288e-01,2.751288628515741741e-01
9.897521390733183821e-01,2.074609333898214114e-01,3.144936760427922140e-01
9.885921325570347085e-01,2.139864944330843177e-01,2.303641712039455058e-01
9.856794864812805645e-01,2.770915061449861216e-01,2.303806674806333221e-01
9.822756048229792647e-01,3.377740668834839921e-01,2.303408403615151978e-01
9.789883245311921112e-01,3.969103474500679796e-01,2.300175927438736223e-01
9.760456038342183449e-01,4.549717278188912251e-01,2.302687029477087366e-01
9.729874713183555013e-01,5.130070311860146504e-01,2.312137518773980938e-01
9.680693640994665339e-01,6.042816544894554776e-01,2.813135441878922838e-01
9.697109941772565911e-01,5.730100592426241590e-01,2.352661940546328101e-01
9.653235314486888763e-01,6.617821730253233836e-01,2.930369059591239611e-01
9.665615163575846935e-01,6.321163713155967256e-01,2.412268035423003054e-01
9.615516960414541847e-01,7.193787473885858708e-01,2.912428840644851746e-01
9.588816490401407266e-01,7.771913087059137970e-01,2.826865294555220842e-01
9.557573193740517281e-01,8.318778748373764076e-01,2.752721656310891385e-01
9.521418724191069716e-01,8.818847067282062913e-01,2.930561655063858573e-01
9.637751184168347196e-01,6.882030647998380601e-01,2.447297373050000002e-01
9.599905461268942730e-01,7.452877063886153008e-01,2.422725870079747157e-01
9.565557335124499350e-01,8.056352365019170403e-01,2.388598622458765197e-01
9.527718799005788775e-01,8.703313972148598587e-01,2.457680760316995339e-01
9.492454217219729040e-01,9.324134008336232293e-01,2.617558764327202470e-01
9.491046096936781584e-01,9.327213887337798548e-01,3.150515203683692533e-01
9.496461758458042413e-01,9.317721765225952524e-01,3.628835923747072978e-01
9.497773651281119500e-01,9.307953503619162960e-01,4.089065099770822220e-01
9.500422910677891464e-01,9.305602630222843397e-01,4.543338683577020642e-01
9.500266845259428550e-01,9.306937110151963788e-01,4.999075642584197010e-01
9.506894347909544685e-01,9.318858479767958558e-01,5.449439686356243318e-01
9.501390140558948483e-01,9.317087428565032914e-01,5.900297815966628612e-01
9.497171743439405400e-01,9.318732834454445113e-01,6.354526558879171061e-01
9.879246986268978015e-01,2.309362278745486219e-01,8.552215787517020162e-01
9.850337078453809125e-01,2.889929889227261239e-01,8.552024020661882497e-01
9.828960166135107812e-01,3.446568905503738511e-01,8.535639733528433970e-01
9.792070460227619844e-01,4.004315666627359938e-01,8.529604874147799221e-01
9.759215836137912214e-01,4.578734504311887665e-01,8.523927287028272293e-01
9.725532115266952715e-01,5.148898559173152867e-01,8.505990692488824001e-01
9.696417815984862409e-01,5.727396346074293820e-01,8.481170385853312732e-01
9.654333251433210306e-01,6.312871527373593583e-01,8.451247230336151883e-01
9.629677137817317378e-01,6.904380555609184178e-01,8.419575572944099084e-01
9.905013496082144542e-01,1.787210150278382981e-01,8.590524015365644805e-01
9.886585326150651998e-01,2.084914860744519483e-01,9.016420798053917940e-01
9.861108318552810337e-01,2.638700151078039458e-01,8.990969327529012567e-01
