-1.838619999999999877e+01,-2.480099999999999838e+01,1.123279999999999923e+01
-1.228790000000000049e+01,-4.859360000000000213e+01,1.429630000000000045e+01
-3.232190000000000119e+00,-5.721540000000000248e+01,1.417479999999999940e+01
-4.414679999999999715e+00,-5.274750000000000227e+01,1.634769999999999968e+01
-9.881880000000000663e+00,-5.055060000000000286e+01,1.507719999999999949e+01
-7.429829999999999934e+00,-5.532959999999999923e+01,1.346039999999999992e+01
-1.182300000000000040e+01,-5.439009999999999678e+01,1.324900000000000055e+01
-2.661990000000000123e+01,-4.664009999999999678e+01,5.328590000000000160e+00
-4.465919999999999845e+01,-2.083129999999999882e+01,1.156269999999999909e+00
-3.958509999999999707e+01,-3.246699999999999875e+01,5.028110000000000079e-01
-4.345179999999999865e+01,-2.716270000000000095e+01,1.024629999999999930e+00
-4.058709999999999951e+01,-2.796750000000000114e+01,-3.643720000000000070e+00
-4.261809999999999832e+01,-2.380969999999999942e+01,-4.300469999999999793e+00
-1.649650000000000105e+01,-2.675369999999999848e+01,1.007339999999999947e+01
-1.627809999999999846e+01,-2.314480000000000004e+01,1.432569999999999943e+01
8.842219999999999525e-01,-6.625539999999999452e+01,-2.631250000000000089e+00
1.873869999999999925e+00,-6.118690000000000140e+01,-2.032989999999999853e+00
-2.142959999999999976e+00,-6.008700000000000330e+01,2.182189999999999852e+00
-4.993430000000000035e+00,-6.094380000000000308e+01,-6.162980000000000125e+00
-1.461470000000000047e+00,-6.550509999999999877e+01,-5.343630000000000102e+00
-2.231970000000000065e-01,-6.235880000000000223e+01,6.515440000000000120e-01
-1.598610000000000086e+00,-6.004359999999999786e+01,-4.278030000000000221e+00
-1.008210000000000051e+01,-5.892790000000000106e+01,-1.047610000000000063e+01
-4.478810000000000180e+00,-6.349819999999999709e+01,-8.009600000000000719e+00
-3.797890000000000210e+00,-6.589610000000000412e+01,-2.585039999999999782e+00
-3.521349999999999980e+00,-6.167229999999999990e+01,-2.531140000000000168e+00
-1.154069999999999929e+01,-5.917629999999999768e+01,-7.663459999999999717e+00
-7.757939999999999614e+00,-6.240250000000000341e+01,-6.980699999999999683e+00
-6.691489999999999938e+00,-6.445969999999999800e+01,-3.056659999999999933e+00
-1.099230000000000018e+01,-6.075639999999999930e+01,-4.908150000000000013e+00
1.576079999999999925e+00,-5.744579999999999842e+01,7.117609999999999992e+00
-1.854090000000000016e+00,-5.736599999999999966e+01,7.122849999999999682e+00
-5.054070000000000285e+00,-5.571869999999999834e+01,7.404099999999999682e+00
1.212560000000000082e+00,-5.583270000000000266e+01,1.367709999999999937e+01
-1.687529999999999863e-01,-5.909680000000000177e+01,8.439180000000000348e+00
-3.913120000000000154e+00,-5.735110000000000241e+01,9.545220000000000482e+00
5.293169999999999931e+00,-6.031410000000000338e+01,1.175750000000000028e+01
2.063810000000000144e+00,-6.399519999999999698e+01,8.980150000000000077e+00
-6.996550000000000047e+00,-4.633140000000000214e+01,1.377669999999999995e+01
1.215170000000000083e+00,-5.933299999999999841e+01,4.513020000000000032e+00
-4.377959999999999852e+00,-5.841810000000000258e+01,5.169019999999999726e+00
-1.185840000000000005e+00,-5.969060000000000343e+01,1.254589999999999961e+01
2.346400000000000041e+00,-6.194579999999999842e+01,1.072320000000000029e+01
-1.143180000000000085e+01,-4.726749999999999829e+01,8.203540000000000276e+00
-1.045560000000000045e+01,-4.939309999999999690e+01,1.123119999999999941e+01
-1.342200000000000060e+00,-6.633199999999999363e+01,2.175320000000000142e+00
-2.271380000000000177e+00,-6.065820000000000078e+01,5.540390000000000370e+00
-9.429070000000000507e-01,-6.284640000000000271e+01,1.067530000000000001e+01
-1.334019999999999939e+01,-4.977799999999999869e+01,7.312540000000000262e+00
-4.373899999999999899e+00,-6.490659999999999741e+01,4.950129999999999697e+00
-6.072110000000000340e+00,-6.084250000000000114e+01,1.085190000000000055e+01
-3.488410000000000011e+00,-6.369930000000000092e+01,8.823669999999999902e+00
-1.207970000000000077e+01,-5.344400000000000261e+01,7.144350000000000200e+00
-9.442199999999999704e+00,-5.596119999999999806e+01,9.078189999999999316e+00
-5.414460000000000051e+00,-5.930919999999999703e+01,2.083400000000000141e+00
-7.196640000000000370e+00,-6.413849999999999341e+01,3.446190000000000087e+00
-6.704720000000000013e+00,-6.306960000000000122e+01,7.528839999999999755e+00
-1.361100000000000065e+01,-5.449949999999999761e+01,4.390590000000000437e+00
-1.028880000000000017e+01,-5.986070000000000135e+01,7.969820000000000348e+00
-1.310849999999999937e+01,-5.551800000000000068e+01,1.025159999999999982e+01
-9.678649999999999309e+00,-5.810070000000000334e+01,1.913480000000000070e+00
-9.104699999999999349e+00,-6.210949999999999704e+01,5.051020000000000287e+00
-1.288649999999999984e+01,-5.717920000000000158e+01,7.786660000000000359e+00
-9.869619999999999393e+00,-6.256099999999999994e+01,-1.056890000000000107e+00
-1.386539999999999928e+01,-5.599609999999999843e+01,6.905109999999999859e-01
